,energy,mu
193,4977.0,0.13440781456549683
194,4977.2,0.14634061867714623
195,4977.4,0.15645810215801964
196,4977.6,0.17088379602357898
197,4977.8,0.18895101765388875
198,4978.0,0.20668068442764218
199,4978.2,0.22065436877379588
200,4978.4,0.2388228549431103
201,4978.6,0.2601593553967993
202,4978.8,0.28219385580055883
203,4979.0,0.30593872751364776
204,4979.2,0.3288312338710547
205,4979.4,0.3522302434406259
206,4979.6,0.37607006790435665
207,4979.8,0.3977726276953787
208,4980.0,0.413953963185219
209,4980.2,0.426675982512898
210,4980.4,0.43424695996188145
211,4980.6,0.4435489485466266
212,4980.8,0.4499506697553188
213,4981.0,0.4551772852258044
214,4981.2,0.4627004723261334
215,4981.4,0.47552692412827224
216,4981.6,0.4907685164403172
217,4981.8,0.5074809479270252
218,4982.0,0.5280784637120823
219,4982.2,0.5541275919577383
220,4982.4,0.5829983061224757
221,4982.6,0.6075393100655245
222,4982.8,0.6353801417244778
223,4983.0,0.6695813343476157
224,4983.2,0.6951600361527318
225,4983.4,0.7230002147113189
226,4983.6,0.7557052974698777
227,4983.8,0.7898885175595485
228,4984.0,0.8254849496700422
229,4984.2,0.8650864355030203
230,4984.4,0.9033422335241389
231,4984.6,0.9458971416150039
232,4984.8,0.9918380396638912
233,4985.0,1.0351088358475884
234,4985.2,1.0823911828394739
235,4985.4,1.127498064560739
236,4985.6,1.1732887538231034
237,4985.8,1.21170746238938
238,4986.0,1.2463016182786313
239,4986.2,1.2760210903458724
240,4986.4,1.301528237995825
241,4986.6,1.3194151717649159
242,4986.8,1.3292420064822876
243,4987.0,1.3322329832989366
244,4987.2,1.3319714347238625
245,4987.4,1.3232002744060534
246,4987.6,1.3119065816986635
247,4987.8,1.301109942004497
248,4988.0,1.2939104770430832
249,4988.2,1.285051133392069
250,4988.4,1.2799600404119906
251,4988.6,1.279831783197344
252,4988.8,1.2797347993526598
253,4989.0,1.287620381117316
254,4989.2,1.291496580134222
255,4989.4,1.2944238633030567
256,4989.6,1.297934231849876
257,4989.8,1.3038489774557527
258,4990.0,1.3035108839848193
259,4990.2,1.3059747159731538
260,4990.4,1.3079379672673093
261,4990.6,1.3087604514340871
262,4990.8,1.3049827702366297
263,4991.0,1.3008958427923976
264,4991.2,1.292366184082529
265,4991.4,1.2835492151539445
266,4991.6,1.2738369149431448
267,4991.8,1.2608022916394412
268,4992.0,1.253116697769622
269,4992.2,1.240066464236075
270,4992.4,1.2269838035457774
271,4992.6,1.2149412347654196
272,4992.8,1.209043648985705
273,4993.0,1.2012865096183685
274,4993.2,1.196843303028661
275,4993.4,1.1917728534735885
276,4993.6,1.1877548791511316
277,4993.8,1.1855370114802912
278,4994.0,1.183323244478493
279,4994.2,1.1836343824248683
280,4994.4,1.1818447022186422
281,4994.6,1.182089887485508
282,4994.8,1.1781460109580615
283,4995.0,1.1725894879957577
284,4995.2,1.1696670949457864
285,4995.4,1.1663883707303602
286,4995.6,1.1617040182752167
287,4995.8,1.156416672594543
288,4996.0,1.1507909964960885
289,4996.22786,1.1451458253338351
290,4996.483581,1.1433841433426712
291,4996.767162,1.1420520584099092
292,4997.078604,1.145610295201489
293,4997.417905,1.1499065891906046
294,4997.785067,1.1588695976346284
295,4998.18009,1.1712821279781358
296,4998.602973,1.1850969051579052
297,4999.053716,1.1991633830990316
298,4999.532319,1.2108600451801539
299,5000.038783,1.2240474078585424
300,5000.573107,1.2324442857308668
301,5001.135292,1.2474164506558032
302,5001.725337,1.2630839354770935
303,5002.343242,1.281108636071396
304,5002.989008,1.2963249150077478
305,5003.662634,1.3010312313189671
306,5004.36412,1.2916180836343845
307,5005.093467,1.2690644460654603
308,5005.850674,1.235700734130276
309,5006.635741,1.199633786273515
310,5007.448669,1.1597868388822787
311,5008.289457,1.117922785495307
312,5009.158106,1.080195515118987
313,5010.054614,1.0430146861818133
314,5010.978983,1.0020416212386716
315,5011.931213,0.9603649339463295
316,5012.911303,0.9326221728821789
317,5013.919253,0.9083288870688087
318,5014.955064,0.902712797230238
319,5016.018734,0.9049484008963565
320,5017.110266,0.9103281402540645
321,5018.232723,0.9205168971895492
322,5019.367373,0.9216637912134589
323,5020.514214,0.9196465497346353
324,5021.673248,0.9118909118214416
325,5022.844473,0.8971413663662567
326,5024.02789,0.8864223244526284
327,5025.223499,0.8818932937711226
328,5026.4313,0.8787569393500992
329,5027.651293,0.8812690084204328
330,5028.883478,0.8864489914951114
331,5030.127855,0.8981124919953875
332,5031.384423,0.911584673157192
333,5032.653184,0.9196526900487415
334,5033.934136,0.9313036476668989
335,5035.22728,0.9389400909822538
336,5036.532617,0.9488367421770951
337,5037.850145,0.9533258224396148
338,5039.179865,0.9621996649991806
339,5040.521777,0.9763907491206281
340,5041.875881,0.9909555482640933
341,5043.242177,1.005784130608698
342,5044.620664,1.0195300710717834
343,5046.011344,1.026623345162518
344,5047.414215,1.0341924809245857
345,5048.829279,1.0354895133434274
346,5050.256534,1.0409180408235925
347,5051.695981,1.04665865175485
348,5053.14762,1.0487044857731918
349,5054.611452,1.0526001642623941
350,5056.087475,1.0585856078850406
351,5057.575689,1.0674409387521584
352,5059.076096,1.072453905091464
353,5060.588695,1.078095150728158
354,5062.113485,1.0813519323975065
355,5063.650468,1.081210026008754
356,5065.199642,1.0796522242345696
357,5066.761009,1.074111136073019
358,5068.334567,1.0696802624900614
359,5069.920317,1.0614537520276255
360,5071.518259,1.0547449740189914
361,5073.128393,1.048408253956689
362,5074.750719,1.0372166633540074
363,5076.385237,1.039145227458308
364,5078.031946,1.0371543999002433
365,5079.690848,1.037838284763587
366,5081.361942,1.0400430652378159
367,5083.045227,1.0447699621640252
368,5084.740704,1.0451832831922732
369,5086.448374,1.040856869487906
370,5088.168235,1.0321275808775994
371,5089.900288,1.0186839747867082
372,5091.644533,1.0094507699039799
373,5093.40097,1.0012680829914127
374,5095.169598,0.9921928430045301
375,5096.950419,0.9871995447119246
376,5098.743432,0.9797082672322237
377,5100.548636,0.9749099195584985
378,5102.366032,0.9729702559670164
379,5104.195621,0.9712427725026831
380,5106.037401,0.970670663660536
381,5107.891373,0.9660930222446615
382,5109.757537,0.964477846629952
383,5111.635893,0.9640817926098284
384,5113.526441,0.9650924402551311
385,5115.429181,0.9685122438737133
386,5117.344112,0.9709341832921656
387,5119.271236,0.9755935269147666
388,5121.210552,0.9819752929476275
389,5123.162059,0.9913193319155926
390,5125.125758,0.9993807148868488
391,5127.101649,1.0055359634750511
392,5129.089733,1.0115124366283308
393,5131.090008,1.0186164765958818
394,5133.102475,1.020950667292113
395,5135.127133,1.0271781354984928
396,5137.163984,1.0329700008984886
397,5139.213027,1.0369214423380941
398,5141.274261,1.0399389289612913
399,5143.347688,1.041949853861945
400,5145.433306,1.0447885470399467
401,5147.531117,1.042332291702484
402,5149.641119,1.0389285712315663
403,5151.763313,1.0333179179483902
404,5153.897699,1.027833156573803
405,5156.044277,1.0213480575213003
406,5158.203047,1.0125540117145533
407,5160.374008,1.010381513755731
408,5162.557162,1.0058625987310157
409,5164.752508,0.999178593617587
410,5166.960045,0.9988938231123343
411,5169.179775,0.9968320840579679
412,5171.411696,0.9965469987710165
413,5173.655809,0.9985821908161219
414,5175.912114,0.9970795955494809
415,5178.180611,0.996199785523247
416,5180.4613,0.9963158339511415
417,5182.754181,0.9992447723913214
418,5185.059254,0.9992644079912856
419,5187.376518,1.0021460760941332
420,5189.705975,1.0017281179646553
421,5192.047623,1.002358612394777
422,5194.401464,1.0019235145754568
423,5196.767496,0.99841585497718
424,5199.14572,0.9973333972244778
425,5201.536136,0.9965608716164329
426,5203.938744,0.9949874113802071
427,5206.353544,0.9912828617365423
428,5208.780536,0.9897861544073823
429,5211.21972,0.9860549941949674
430,5213.671096,0.9859967495178503
431,5216.134663,0.9858600723978561
432,5218.610423,0.9835323241699827
433,5221.098374,0.9820852153363027
434,5223.598517,0.9809433250709803
435,5226.110852,0.9795461887126904
436,5228.63538,0.9813421823841804
437,5231.172099,0.9848233597062865
438,5233.721009,0.9845457488572509
439,5236.282112,0.9859607323029966
440,5238.855407,0.9881569489066091
441,5241.440894,0.9901471820718213
442,5244.038572,0.9912999537751106
443,5246.648443,0.9917802777953182
444,5249.270505,0.9960174933346444
445,5251.904759,0.9962025892559925
446,5254.551205,0.9953940850504259
447,5257.209844,0.9983915786691551
448,5259.880674,1.0017181996187268
449,5262.563696,1.000138414636173
450,5265.258909,0.9993382843292902
451,5267.966315,0.9992883017941803
452,5270.685913,0.9964526472898585
453,5273.417702,0.9954634225404564
454,5276.161684,0.9970043351357931
455,5278.917857,0.9989361245179438
456,5281.686222,0.9986934150734004
457,5284.46678,0.9969969138020782
458,5287.259529,0.9964029682403586
459,5290.06447,0.9956289680916695
460,5292.881602,0.9932962771178373
461,5295.710927,0.9922886374938931
462,5298.552444,0.9913241098703758
463,5301.406153,0.9921479942796878
464,5304.272053,0.9910211974135035
465,5307.150146,0.9893934804146047
466,5310.04043,0.9906965599073698
467,5312.942906,0.9918621899758253
468,5315.857574,0.9913525489821124
469,5318.784435,0.993865625916666
470,5321.723487,0.9964805202353169
471,5324.67473,0.9932753550259767
472,5327.638166,0.9881980743212362
473,5330.613794,0.9882416995042906
474,5333.601614,0.9876102341983832
475,5336.601625,0.9844281412713991
476,5339.613829,0.9840232671760223
477,5342.638224,0.9861342801348885
478,5345.674811,0.9864992959328338
479,5348.72359,0.9853979117476579
480,5351.784561,0.9868682285312715
481,5354.857724,0.9846523444770416
482,5357.943079,0.987010051827754
483,5361.040626,0.9918142652271269
484,5364.150365,0.9936208295452671
485,5367.272295,0.9943280609853045
486,5370.406418,0.9944799595557707
487,5373.552732,0.9953567778609054
488,5376.711239,0.9956552510227745
489,5379.881937,0.997442435160184
490,5383.064827,0.9970144969900185
491,5386.259909,0.9971415186984103
492,5389.467183,0.9978610434453972
493,5392.686649,0.9992376139781762
494,5395.918307,0.9985477027907295
495,5399.162157,0.9975624349920533
496,5402.418198,0.9972502596714168
497,5405.686432,0.9970531084455903
498,5408.966857,0.9971007494255544
499,5412.259474,0.9959950621022133
500,5415.564284,0.9960919288211743
501,5418.881285,0.9967646094045706
502,5422.210478,0.9967916424817564
503,5425.551863,0.9979116454719139
504,5428.90544,1.0003469222088475
505,5432.271209,1.001531329258332
506,5435.649169,1.0018785737912856
507,5439.039322,1.0012972512412341
508,5442.441666,1.0023011863058677
509,5445.856203,1.0034537033861417
510,5449.282931,1.0052228202201006
511,5452.721851,1.003923657205429
512,5456.172964,1.0059595522197395
513,5459.636268,1.006249982779861
514,5463.111764,1.006609263948325
515,5466.599451,1.0088318413276927
516,5470.099331,1.0072294473671404
517,5473.611403,1.0074436959380089
518,5477.135666,1.0090111717050894
519,5480.672122,1.0096772404448995
520,5484.220769,1.0118361407905523
521,5487.781609,1.0109758935631854
522,5491.35464,1.011693163286664
523,5494.939863,1.0118566272628313
524,5498.537278,1.0098088963634755
525,5502.146885,1.010416391414949
526,5505.768684,1.0110055983016024
527,5509.402675,1.0114646757498464
528,5513.048857,1.01328647353351
529,5516.707232,1.01305123377053
